text,AC,ACP,label
This is the BEST Shabu-Shabu Restaurant in the Try-State Area.,food,positive,3.0
"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.",food,positive,3.0
i recommend the thai popcorn :),food,positive,3.0
Decent wine selection too.,food,positive,3.0
"I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.",food,positive,3.0
The sushi is average and the prices are anything but.,food,neutral,2.0
"The service, wine selection, ambiance are all outstanding and deserve recognition.",food,positive,3.0
"It was huge, delicious, fresh, and will be the reason we return.",food,positive,3.0
The dim sum however was very good.,food,positive,3.0
I was very impressed by this low-key upper eastsider and their authentically thai cuisine!!!,food,positive,3.0
Fish is so very fresh.,food,positive,3.0
Raga stands out with an interesting fusion of French and Indian cooking.,food,positive,3.0
"Bottom line: B+ for the food, F for the service.",food,positive,3.0
By far the best salad I have had in a fast food restaurant.,food,positive,3.0
"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",food,negative,1.0
"No food snobs allowed, this place is for people who appreciate good food.",food,positive,3.0
"The main course had an average portion, and was decent overall.",food,positive,3.0
"With the great variety on the menu , I eat here often and never get bored .",food,positive,3.0
"The flavors are great, and the menu is extensive.",food,positive,3.0
and yes Dal Bukhara is so dam good and so are all the kababs.,food,positive,3.0
I started out with a Bombay beer which was big enough for two.,food,positive,3.0
We were looking forward to nice glass of Sangria when we arrived.,food,positive,3.0
"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",food,positive,3.0
"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",food,positive,3.0
Usually 3 vs. 4 items per dish.,food,neutral,2.0
The filet mignon dish was superb!,food,positive,3.0
"In terms of the food itself -- nothing special, we limited ourselves to several appetizers.",food,neutral,2.0
Food and service was okay.,food,neutral,2.0
"Overall, the best bagel in town.",food,positive,3.0
"I had the black cod with yuzu sauce, which was wonderful.",food,positive,3.0
"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",food,positive,3.0
"Considering their price of $6.25 for lunch special, the dish was ridiculously small.",food,negative,1.0
I would like to return and try some of the other menu items when I don't have to rush off to a show.,food,positive,3.0
This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,food,positive,3.0
I found the variety of the sashimi plate to be satisfying - fresh and yummy.,food,positive,3.0
Fish was overdone.,food,negative,1.0
Food-awesome.,food,positive,3.0
The owners and employees are friendly and their pizza is fantastic.,food,positive,3.0
You must try the shrimp appetizers.,food,positive,3.0
"Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!",food,positive,3.0
The sauce is delicious and the crust is perfect.,food,positive,3.0
"The plain slice is great and if you get toppings, the whole slice is topped with them, not sparsely sprinkled on like some places.",food,positive,3.0
Be careful of portions - they're HUGE.,food,positive,3.0
"I ordered tamarind duck and my wife ordered noodles with ground beef, and we were both delighted by the way the dishes evoked Thai flavors in unexpected ways.",food,positive,3.0
"not only does make the best pizza in NY , maybe anywhere.",food,positive,3.0
"They sell special sushi, everything have a topping, sauce and etc.",food,positive,3.0
i don't usually order wine with indian so i can't comment on their wine list or their wines.,food,neutral,2.0
This dish is my favorite and I always get it when I go there and never get tired of it.,food,positive,3.0
The food was average or above including some surprising tasty dishes.,food,positive,3.0
"When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.",food,positive,3.0
My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,food,positive,3.0
"if you're looking for perfect traditional sushi, go here - if you're looking for interesting combinations, try sushi of gari's (east side).",food,positive,3.0
The service was excellent and the food was delicious.,food,positive,3.0
"We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.",food,positive,3.0
Really tasty spring rolls and noodles for a good price though.,food,positive,3.0
"great wine list (italian), good food, service was INITIALLY fine.",food,positive,3.0
I highly recommend visiting this restaurant and having dinner and drinks!,food,positive,3.0
"The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.",food,positive,3.0
They came out over cooked and the cheese was almost non existant.,food,negative,1.0
"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",food,positive,3.0
My suggestion is to eat family style because you'll want to try the other dishes.,food,neutral,2.0
"It's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.",food,neutral,2.0
"Meat dishes now adorn the selections, although there's still a large number of vegetarian-friendly choices.",food,neutral,2.0
My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!,food,positive,3.0
What an amazing meal and experience!,food,positive,3.0
I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.,food,positive,3.0
"$160 for 2 filets, 2 sides, an appetizer and drinks.",food,neutral,2.0
Great sushi experience.,food,positive,3.0
The food looked very appetizing and delicious since it came on a variety of fancy plates.,food,positive,3.0
The sangria was pretty tasty and good on a hot muggy day.,food,positive,3.0
"I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.",food,positive,3.0
"A few tips: skip the turnip cake, roast pork buns and egg custards.",food,negative,1.0
"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.",food,positive,3.0
"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.",food,negative,1.0
"The crackling calamari salad, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.",food,positive,3.0
"Service was devine, oysters where a sensual as they come, and the price can't be beat!!!",food,positive,3.0
Ummm...the beer was cold.,food,positive,3.0
The sushi seemed pretty fresh and was adequately proportioned.,food,positive,3.0
I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,food,positive,3.0
"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",food,positive,3.0
The food's as good as ever.,food,positive,3.0
When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,food,positive,3.0
The food is delicious.,food,positive,3.0
"Waiters tend to forget drinks completely, food portions are so tiny, two people have trouble sharing one entree.",food,negative,1.0
Spreads and toppings are great - though a bit pricey.,food,positive,3.0
"Orsay, is without a doubt one of the best values for authentic French food in NYC.",food,positive,3.0
"My turkey burger was not cooked at all, my friends salmon was completely raw.",food,negative,1.0
"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",food,negative,1.0
"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",food,positive,3.0
the drinks are amazing and half off till 8pm.,food,positive,3.0
"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",food,positive,3.0
"If you're looking for a great meal at a decent price, go to Del Frisco's!",food,positive,3.0
"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",food,neutral,2.0
"Very romantic fires - I've literally spent hours at Lanterna, drinking wine from their extensive wine and enjoying the ambience.",food,positive,3.0
Best dish is nori-wrapped tuna.,food,positive,3.0
Plenty of choices to make your own creation.,food,positive,3.0
Sauce was watery and the food didn't have much flavor.,food,negative,1.0
"While this isn't classical restaurant fare, the chef has given new life to an old cuisine with some really innovative and tasty dishes that are genuinely Indian without being heavy or same old restaurant burn-outs.",food,positive,3.0
The best pad thai i've ever had.,food,positive,3.0
The food is great and authentic.,food,positive,3.0
"The service was excellent, the food was excellent, but the entire experience was very cool.",food,positive,3.0
"Try the mediterranean salad, it is a true experience for your taste buds!!",food,positive,3.0
"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",food,positive,3.0
"Stick to dimsum, not super overpriced noodles.",food,negative,1.0
"The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it, they graciously provided me with ONE piece of poorly cooked potato.",food,negative,1.0
"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",food,negative,1.0
delicious simple food in nice outdoor atmosphere.,food,positive,3.0
The bagel was huge.,food,positive,3.0
The food has been consistant for years and it never lets you down.,food,positive,3.0
"The Dim Sum was so-so, but not spectacular.",food,neutral,2.0
The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,food,positive,3.0
He takes real pride in his food and his business.,food,positive,3.0
"After we got our sashimi order, I could not believe how small the portions were!",food,negative,1.0
I have never been disappointed but their true strength lays in their amazingly delicious and cheap lunch specials.,food,positive,3.0
This is an amazing place to try some roti rolls.,food,positive,3.0
"The entree was bland and small, dessert was not inspired.",food,negative,1.0
The sauces used are also not that exciting.,food,negative,1.0
"The wait staff is friendly, and the food has gotten better and better!",food,positive,3.0
"The waiters are sweet, the food is tasty and the bill is never too large.",food,positive,3.0
"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.",food,positive,3.0
"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",food,positive,3.0
"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",food,positive,3.0
fine dining restaurant quality.,food,positive,3.0
"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",food,positive,3.0
The bagels are fabulous.,food,positive,3.0
"The food was not fresh, the sauces were bland and very oily.",food,negative,1.0
"Fabulous service, fantastic food, and a chilled out atmosphere and environment.",food,positive,3.0
Salads are a delicious way to begin the meal.,food,positive,3.0
"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...",food,positive,3.0
"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",food,positive,3.0
The pickles were great addition.,food,positive,3.0
"Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!",food,positive,3.0
"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",food,positive,3.0
"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",food,negative,1.0
"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",food,positive,3.0
"I got the $10 10-piece dim sum combo, every bite of which was great.",food,positive,3.0
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,food,positive,3.0
"The bread and lamb chops I had before the meal were quite good, however.",food,positive,3.0
delicious.,food,positive,3.0
"Everything looks great, the drinks, the decor, the food, even the people.",food,positive,3.0
The pizza is yummy and I like the atmoshpere.,food,positive,3.0
The food is okay and the prices here are mediocre.,food,neutral,2.0
i've been back to nha trang literally a hundred times for the beef cubes - they're that good.,food,positive,3.0
Make sure you have the Spicy Scallop roll.. .,food,positive,3.0
Fresh ingredients and everything is made to order.,food,positive,3.0
This is the best sushi in new york city - hands down.,food,positive,3.0
One should not go to Lucky Strike for the food.,food,negative,1.0
"Quality of food is excellent and price is cheap, stick to pork, fish, chicken, lamb and vegetables.",food,positive,3.0
"The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered.",food,positive,3.0
"Little Tonino's is just awesome, our favorite delivery place in Kennsington, honestly the best Gnochi I have ever had!",food,positive,3.0
The wine list is also really nice.,food,positive,3.0
Although we were looking for regular lettuce and some walnuts the salads we got were great.,food,positive,3.0
"The food, drinks and service are clearly among the best in the city.",food,positive,3.0
"Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.",food,neutral,2.0
The sides were ok and incredibly salty.,food,negative,1.0
"The waitress remembers me and is very friendly, she knows what my regular is and that's the fried mini buns with the condensed milk and the assorted fruits on beancurd.",food,positive,3.0
Chinese Desserts are known for healthful benefits in addition to the sweetness.,food,positive,3.0
"This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.",food,positive,3.0
"great food, lt's of it, more then one person can eat!",food,positive,3.0
The soup is pretty good too.,food,positive,3.0
"We parked on the block of Nina's the place looked nice, with people obviously enjoying their pizzas.",food,positive,3.0
Try their plain pizza with fresh garlic or eggplant.,food,positive,3.0
"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",food,positive,3.0
The food is inventive but still keeps traditional indian flavoring.,food,positive,3.0
Plain and simple it's bad thai food.,food,negative,1.0
"Unfortunately, the food was NOT something to get worked up about.",food,negative,1.0
Try the sea bass.,food,positive,3.0
I do not recommend lunch specials just because it tasts the same with other regular chinese restaurant.,food,negative,1.0
great place to go for a drink too because they have 100 kinds of beer.,food,positive,3.0
The pizza is good though.,food,positive,3.0
"My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.",food,positive,3.0
"Also, specify if you like your food spicy- its rather bland if you don't.",food,neutral,2.0
"The flavors are very fresh and pretty inobtrusive, nothing flashy.",food,positive,3.0
Our agreed favorite is the orrechiete with sausage and chicken (usually the waiters are kind enough to split the dish in half so you get to sample both meats).,food,positive,3.0
My wife had the fried shrimp which are huge and loved it.,food,positive,3.0
Great pizza for lunch place.,food,positive,3.0
bottles of wine are cheap and good.,food,positive,3.0
I LOVE their Thai noodles with shrimp and chicken and coconut juice is the MUST!,food,positive,3.0
The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.,food,positive,3.0
"The staff was very attentive, the ambience lovely, and the food superb.",food,positive,3.0
"An excellent alternative to fast food joints and ordering in but, the food was slightly disappointing.",food,negative,1.0
It looked like shredded cheese partly done - still in strips.,food,negative,1.0
The tuna and wasabe potatoes are excellent.,food,positive,3.0
"But after last night, Spice Grill is the only place I'm eating indian cuisine.",food,positive,3.0
"In fact, two people could really share one plate.",food,positive,3.0
We had Pam's special fried fish and it was amazing.,food,positive,3.0
The food was good too.,food,positive,3.0
"Be sure to try the seasonal, and always delicious, specials.",food,positive,3.0
What generous portions!,food,positive,3.0
The menu has lots of options: I hope to go back to try those potato pancakes.,food,positive,3.0
The highly spiced chai tea was great too.,food,positive,3.0
"Over the years, it has always provided a pleasurable dining experience with quality food and wine.",food,positive,3.0
I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal!,food,positive,3.0
"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",food,positive,3.0
"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.",food,negative,1.0
"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.",food,positive,3.0
These innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,food,positive,3.0
"I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.",food,positive,3.0
"His drinks are very inventive, delicious and classy.",food,positive,3.0
Their coffee is quite good too!,food,positive,3.0
sometimes i get good food and ok service.,food,positive,3.0
And at the conclusion of this culinary nightmare the check was given to our table by knocking over a glass of water.,food,negative,1.0
The banana tower is an amazing dessert as well.,food,positive,3.0
All of the pizzas are terrific and the price is even better!,food,positive,3.0
THE BIG COMPLAINT: NO TOASTING AVAILABLE.,food,negative,1.0
Good food.,food,positive,3.0
And they have these home made potato chips at the bar that are the most delicious things in the world!,food,positive,3.0
"Really though, where's the seasoning?",food,negative,1.0
All my co-workers were amazed at how small the dish was.,food,negative,1.0
Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,food,positive,3.0
But the coconut rice was good.,food,positive,3.0
Food is great.,food,positive,3.0
Not too crazy about their sake martini.,food,negative,1.0
We began with the cheese fondue (the artisanal blend) and added apples and kielbasa to dip.,food,neutral,2.0
If you go here - your focus should be the Tamarind Margaritas.,food,positive,3.0
"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",food,positive,3.0
A touch more jalapeno heat for contrast and it would have been very good indeed.,food,positive,3.0
None of that yucky whipped stuff.,food,positive,3.0
"For some reason, all the seafood on the menu was unavailable except for the Salmon.",food,negative,1.0
The pizza was delivered cold and the cheese wasn't even fully melted!,food,negative,1.0
The selection changes frequently but the basic dishes are always available.,food,neutral,2.0
I'm happy to have Nosh in the neighborhood and the food is very comforting.,food,positive,3.0
"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",food,positive,3.0
"The crispy chicken wasn't for us, though.",food,negative,1.0
The dim sum servings here are a bit larger than I'm used to.,food,neutral,2.0
It is very overpriced and not very tasty.,food,negative,1.0
A cool place to hang with your friends for a couple of healthy drinks and desserts.,food,positive,3.0
They have some great entrees here as well.,food,positive,3.0
The food was very well prepared.,food,positive,3.0
The prices were CHEAP compared to the quality of service and food.,food,positive,3.0
"Food was very good, but not what I would consider out of this world.",food,positive,3.0
Slightly above average wines start at $70+ with only one selection listed at $30+.,food,negative,1.0
"For great chinese food nearby, you have Wu Liang Ye and Grand Sichuan just a block away.",food,positive,3.0
Our food was great too!,food,positive,3.0
"My entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.",food,negative,1.0
Prices are higher to dine in and their chicken tikka marsala is quite good.,food,positive,3.0
"The drinks are a saving grace, but service staff, please, get over yourselves.",food,positive,3.0
"Quality ingredients preparation all around, and a very fair price for NYC.",food,positive,3.0
"In an area sadly lacking in decent Thai food, this is one of the best spots.",food,positive,3.0
But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,food,negative,1.0
"Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.",food,negative,1.0
"It might have been a little too spicy for my friend, which you can couteract with eat more rice and keeping water on hand.",food,neutral,2.0
The pizza is delicious and the proprietor is one of the nicest in NYC.,food,positive,3.0
The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.,food,positive,3.0
The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,food,positive,3.0
Obv caviar is top of the line but the rest of the menu is so diverse it gives you a chance to taste so manydifferent varietys.,food,positive,3.0
"Decent Thai food in cute - though a bit dank - little Nolita hangout, BUT service terrible.",food,positive,3.0
"Outstanding Bagels, but you get what you pay for.",food,positive,3.0
Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.,food,positive,3.0
"delicious bagels, especially when right out of the oven.",food,positive,3.0
"Unlike HH up the block, this place actually gives you hearty and hot bagels this town is known for.",food,positive,3.0
"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",food,positive,3.0
"Three courses - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.",food,positive,3.0
This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,food,positive,3.0
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,food,positive,3.0
For dinner I had the chicken tikka-masala and some garlic naan.,food,neutral,2.0
"the food was undercooked-the sauce watery, and the vegetables raw.",food,negative,1.0
"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",food,positive,3.0
"It melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery.",food,positive,3.0
I couldn't reccommend their Godmother pizza any higher.,food,positive,3.0
The pizza is the best if you like thin crusted pizza.,food,positive,3.0
If you have a dumpling fetish i suggest you try some here!,food,positive,3.0
"The vibe is very relaxed and cozy, service was great and the food was excellent!",food,positive,3.0
It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,food,negative,1.0
Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,food,positive,3.0
Incredible food at a very agreable price brings me back just about every other day to this authentic Thai restaurant.,food,positive,3.0
And the food was fantastic.,food,positive,3.0
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,food,positive,3.0
I was pretty much full after our fondue appetizer.,food,positive,3.0
"We ate here in March, 2006 and ordered the pre-theatre 3-course dinner with wine flight.",food,neutral,2.0
Too bad the food wasn't of the same heritage.,food,negative,1.0
"This place, however, has a lot less pretension than Joya and the Thai food is still above-average.",food,positive,3.0
"The prices cannot be beat for the quality, quantity, freshness and taste.",food,positive,3.0
All in all the food was above average and I would return to see how they operate with four or less dinners.,food,positive,3.0
"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",food,positive,3.0
"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.",food,neutral,2.0
The pizza was pretty good and huge.,food,positive,3.0
"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",food,positive,3.0
I liked the food at this quasi-thai restaurant.,food,positive,3.0
"Decor is nice and minimalist, food simple yet very well presented and cooked, and the wine list matches the food very well.",food,positive,3.0
Veal Parmigana - Better than Patsy's!,food,positive,3.0
"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",food,positive,3.0
"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.",food,positive,3.0
I would definitely recommend SEA if you like thai cuisine!,food,positive,3.0
The food was boring and expensive.,food,negative,1.0
"Well, their deliveries take for ever and the food is usually cold.",food,negative,1.0
"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.",food,negative,1.0
"Nice atmosphere, the service was very pleasant and the desert was good.",food,positive,3.0
The location and ambience is Ok but the food is what makes up for it.,food,positive,3.0
I am happy i did the food was awsome.,food,positive,3.0
I had the Pad Thai and the noodles were sticky.,food,negative,1.0
"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",food,negative,1.0
"I also ordered the Change Mojito, which was out of this world.",food,positive,3.0
"One of my favorites though was the Angry Lobster, a cold lobster salad that was magnificent.",food,positive,3.0
"You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.",food,positive,3.0
We had a great tiem watching the shows and characters and ar food was just what we were looking for.,food,positive,3.0
"Try the Pad Thai, it's fabulous and their prices are so cheap!",food,positive,3.0
"Anyways, if you're in the neighborhood to eat good food, I wouldn't waste my time trying to find something, rather go across the street to Tamari.",food,negative,1.0
My first time there I happened not to like the Crab Croquette apt that i ordered and they were happy to change it for me without making no big deal.,food,negative,1.0
"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.",food,neutral,2.0
"For the price, you cannot eat this well in Manhattan.",food,positive,3.0
The shrimp scampi was excellent and the antipasti were plentiful.,food,positive,3.0
Cheese plate is a varied delight and great bargain at $10.,food,positive,3.0
I ordered the chu chu curry and my friend ordered the pad thai chicken.,food,neutral,2.0
"Great bagels, spreads and a good place to hang out in.",food,positive,3.0
"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",food,positive,3.0
They treated us well and the food was extremely fresh and well-prepared.,food,positive,3.0
"While the $20 entree range is not overly expensive, in New York City, there is definitely better food in that range, and so Sapphire, despite it's lovely atmosphere, will most likely not be a restaurant to which I will return.",food,negative,1.0
"The Steak Tartare is a great bet, they fix it for you at the table.",food,positive,3.0
"The quantity is also very good, you will come out satisfied.",food,positive,3.0
"If I could rate the people this place would be off the charts - unfortunately - the pizza, sorry - not the best in NYC.",food,negative,1.0
Wow over 100 beers to choose from.,food,positive,3.0
My husband and I enjoy Sangria.,food,positive,3.0
The desserts are more appealing then stuffy overpriced French restaurants.,food,positive,3.0
"Check it out, it won't hurt your stomach or your wallet.",food,positive,3.0
"They kindly brought us more to see if it was better, but it was not!",food,negative,1.0
"Interesting selection, good wines, service fine, fun decor.",food,positive,3.0
"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.",food,positive,3.0
"Delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!",food,positive,3.0
then we ordered a dinosaur rolls and white tuna sashimi.,food,neutral,2.0
The food here does a great service to the name (Cantonese that is...).,food,positive,3.0
- i asked for them spicy and they were delicious).,food,positive,3.0
The food and staff always surprise me with the new heights they are taken to.,food,positive,3.0
"Try everything for that matter, it is all good.",food,positive,3.0
big and soft as well as good lunch food.,food,positive,3.0
"A glass of Leaping Lizard, a glass of prosecco, and the mussels had everything happy.",food,positive,3.0
"The food here is rather good, but only if you like to wait for it.",food,positive,3.0
"While we thoroughly enjoyed the food, it was annoying to scream across the table for conversation.",food,positive,3.0
The food is awesome - definitely try the striped bass.,food,positive,3.0
This place is a great stop for great food.,food,positive,3.0
If you want good authentic Thai this place is not the place to go.,food,negative,1.0
Personal pans are the perfect size for those hungry nights.,food,positive,3.0
"The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.",food,negative,1.0
"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",food,positive,3.0
The menu is nothing like the one on the website.,food,negative,1.0
"All of it was simply amazing, unique and tasty and best of all it didn't break the bank.",food,positive,3.0
The sandwhiches are out-of-this world!,food,positive,3.0
"While this is a pretty place in that overly cute French way, the food was insultingly horrible.",food,negative,1.0
Beef noodle soup is good as well.,food,positive,3.0
Interesting other dishes for a change include chicken in curry sauce and salmon caserole.,food,positive,3.0
They were served warm and had a soft fluffy interior.,food,positive,3.0
We both opted for a pasta dish and they were served timely and fresh.,food,positive,3.0
The Yellowtail was particularly good as well.,food,positive,3.0
My husband and I enjoyed each of the 6 taste size portions and left completely full.,food,positive,3.0
I love the fact that the pizza tastes so good and is so cheap.,food,positive,3.0
They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.,food,negative,1.0
The meat dishes were only so-so.,food,neutral,2.0
The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.,food,negative,1.0
Try the spicy wontons and the salt pepper shrimps.,food,positive,3.0
I could have drank 4 glasses of water and still been parched - so watch out.,food,negative,1.0
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",food,positive,3.0
The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,food,positive,3.0
Edible but really a ripoff at those prices given whats in the area.,food,neutral,2.0
I love Indian food and consider myself to be quite an expert on it.,food,positive,3.0
The food is amazing!!!!,food,positive,3.0
"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",food,negative,1.0
"I wouldn't even have complained at all if the food at least tasted good but the quality of food was crappy, too.",food,negative,1.0
"The food arrived 20 minutes after I called, cold and soggy.",food,negative,1.0
"Seriously, this is the best all you can eat in town- As everyone says, the Spicy Tuna hand rolls are the best- have 4 of these, and you've broken even.",food,positive,3.0
Great food and the prices are very reasonable.,food,positive,3.0
"Then, get ripped on free box wine.",food,positive,3.0
"The food is fresh, delicious, and reasonably priced.",food,positive,3.0
"I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!",food,negative,1.0
I really loved the different and inovated touch that's the cheff gives to the food.,food,positive,3.0
"good music, great food, speedy service affordable prices.",food,positive,3.0
Have frequented 'ino for several years and the food remains excellent.,food,positive,3.0
I've been to several places for Dim Sum and this has got to be the WORST.,food,negative,1.0
The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,food,negative,1.0
"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!",food,positive,3.0
"Plus, on Wednesday nights the house wine is unlimited!",food,positive,3.0
The dish had like 6 pieces of beef in it.,food,neutral,2.0
Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,food,positive,3.0
"Staffs are not that friendly, but the taste covers all.",food,positive,3.0
"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",food,negative,1.0
"Do not get the Go Go Hamburgers, no matter what the reviews say.",food,negative,1.0
We could have made a meal of the yummy dumplings from the dumpling menu.,food,positive,3.0
