text,AC,ACP,label
I live in the neightborhood and am a regular.,anecdotes/miscellaneous,positive,3
I drop more dollar bills here than your uncle after a weekend at Scores.,anecdotes/miscellaneous,neutral,2
VT is what baby pizzas hope to be when they grow up.,anecdotes/miscellaneous,positive,3
We spent $200 in this place and left hungry and very disappointed.,anecdotes/miscellaneous,negative,1
When we walked in it seemed like it was there for 200 years.,anecdotes/miscellaneous,neutral,2
Me and my girls will definitely go back.,anecdotes/miscellaneous,positive,3
Three of us arrived for dinner about 5:30 on a week night without reservations.,anecdotes/miscellaneous,neutral,2
"I have been a longtime fan of Holy Basil in the East Village, and while I do believe their food has slightly slipped in quality, I have been hesitant to be disloyal.",anecdotes/miscellaneous,neutral,2
"Being from the south, there aren't any good delis in my area and while watching Foods across America on PBS I found out about Katz's Deli.",anecdotes/miscellaneous,neutral,2
Get it together.,anecdotes/miscellaneous,negative,1
"I've had the lunch buffet at Chennai a couple of times, when I have been in the neighborhood.",anecdotes/miscellaneous,neutral,2
Definitely a great spot for a nice occasion or date.,anecdotes/miscellaneous,positive,3
I only have friends.,anecdotes/miscellaneous,neutral,2
You guys are awesome!,anecdotes/miscellaneous,positive,3
This has got to be one of the most overrated restaurants in Brooklyn.,anecdotes/miscellaneous,negative,1
"Bravo, Blue Hill!",anecdotes/miscellaneous,positive,3
Since my first dinner I have had the chance to have brunch at Orsay 3x.,anecdotes/miscellaneous,neutral,2
"Yeah the crowd can take it a bit seriously, but it shouldn't.",anecdotes/miscellaneous,neutral,2
I loved it and would go again.,anecdotes/miscellaneous,positive,3
now if they could only get a toaster.,anecdotes/miscellaneous,negative,1
"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing food and the BEST service.",anecdotes/miscellaneous,negative,1
"An excellent alternative to fast food joints and ordering in but, the food was slightly disappointing.",anecdotes/miscellaneous,positive,3
"We left, never to return.",anecdotes/miscellaneous,negative,1
"Don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.",anecdotes/miscellaneous,positive,3
first it took us a long time to find the place.,anecdotes/miscellaneous,negative,1
"When we stumbled on Leon, we thought that we had found quite the gem BUT, we were certainly wrong.",anecdotes/miscellaneous,negative,1
"I seriously doubt I will ever dine at Jimmy's Bronx, or for that matter, Jimmy's Uptown, again.",anecdotes/miscellaneous,negative,1
Sexy.,anecdotes/miscellaneous,positive,3
"The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.",anecdotes/miscellaneous,neutral,2
i would just ask for no oil next time.,anecdotes/miscellaneous,neutral,2
This restaurant used to be our regular Thursday night dinner location.,anecdotes/miscellaneous,neutral,2
They outshine HH.,anecdotes/miscellaneous,positive,3
Planet Thai is great!,anecdotes/miscellaneous,positive,3
I'm sure I'll return for a final judgement tho.,anecdotes/miscellaneous,neutral,2
Ive passed by the spot tons of times always wanting to go in.,anecdotes/miscellaneous,neutral,2
Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.,anecdotes/miscellaneous,neutral,2
Its also a bit of a hassle to get to without a car (I happen to live in Inwood).,anecdotes/miscellaneous,negative,1
Loved it!,anecdotes/miscellaneous,positive,3
"The staff isn't the friendliest or most competent, and I am stickler for service, but everything else about this place makes up for it.",anecdotes/miscellaneous,positive,3
"Even with John's and Joe's around the corner, this place will make a name for itself.",anecdotes/miscellaneous,positive,3
Look elsewhere.,anecdotes/miscellaneous,negative,1
DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,anecdotes/miscellaneous,negative,1
Fantastic place.,anecdotes/miscellaneous,positive,3
Three strikes and this restaurant is out.,anecdotes/miscellaneous,negative,1
I'm going back.,anecdotes/miscellaneous,positive,3
I go and eat out at many different restaurants and this is one place you have go and try.,anecdotes/miscellaneous,positive,3
"I would recommend Roxy's for that, but not for their food.",anecdotes/miscellaneous,positive,3
We will return many times for this oasis in mid-town.,anecdotes/miscellaneous,positive,3
I've been here a couple of times and have not been impressed.,anecdotes/miscellaneous,negative,1
No thanks!!!,anecdotes/miscellaneous,negative,1
But this place is a well-oiled machine so they know what they're doing.,anecdotes/miscellaneous,positive,3
"He can't help, they're bought up so fast.",anecdotes/miscellaneous,neutral,2
I've lived in NYC all my life and had never before seen so many waterbugs in one place (except in a really bad dream).,anecdotes/miscellaneous,neutral,2
I will not be coming here at 3am again.,anecdotes/miscellaneous,negative,1
It's simply the best meal in NYC.,anecdotes/miscellaneous,positive,3
Leave the kids at home!,anecdotes/miscellaneous,neutral,2
I go back in line like three times on average until I can't walk anymore.,anecdotes/miscellaneous,neutral,2
I'd call it an 'italian dinner'.,anecdotes/miscellaneous,neutral,2
I came here with my boyfriend for our anniversary because it was highly recommended to him by a friend.,anecdotes/miscellaneous,neutral,2
This should have been done in a back room - away from customers.,anecdotes/miscellaneous,negative,1
"We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.",anecdotes/miscellaneous,negative,1
You'll adore it.,anecdotes/miscellaneous,positive,3
I definitely will go back.,anecdotes/miscellaneous,positive,3
Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.,anecdotes/miscellaneous,positive,3
"If only they delivered, they'd make a mint!",anecdotes/miscellaneous,positive,3
Worth the trip from Manhattan.,anecdotes/miscellaneous,positive,3
"When I saw that their website had a link to da Ciro in Napoli, I knew there was going to be good pizza!",anecdotes/miscellaneous,positive,3
Have been several times and it never dissapoints.,anecdotes/miscellaneous,positive,3
I have eaten at Shabu Tatsu at least 5 times and I always want to go back for more!,anecdotes/miscellaneous,positive,3
We will go back every time we are in the City.,anecdotes/miscellaneous,positive,3
One of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way.,anecdotes/miscellaneous,positive,3
My entire family was horrified.,anecdotes/miscellaneous,negative,1
I would highly recommend.,anecdotes/miscellaneous,positive,3
I look forward to eating here again,anecdotes/miscellaneous,positive,3
I've read some of the previews reviews - people are either not New Yorkers or have more appreciation for ambience then food.,anecdotes/miscellaneous,neutral,2
"However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.",anecdotes/miscellaneous,negative,1
I love this place more and more everytime i go.,anecdotes/miscellaneous,positive,3
Really.,anecdotes/miscellaneous,neutral,2
This was a repeat visit and we'll definitely be back again.,anecdotes/miscellaneous,positive,3
"Better than the bagel shop on the corner, but not worth going out of your way for, in my opinion.",anecdotes/miscellaneous,negative,1
"The restaurant was packed at first, so we waited at the bar for about 20 minutes before we were seated.",anecdotes/miscellaneous,neutral,2
I will be going back very soon.,anecdotes/miscellaneous,positive,3
Horrible.,anecdotes/miscellaneous,negative,1
"I've eaten at Pizza Gruppo a few times, but more often I order delivery.",anecdotes/miscellaneous,neutral,2
It seems like this is a place the locals like and the people working here liked it too.,anecdotes/miscellaneous,positive,3
I had been a regular due to the consistently good food and ease of getting a table.,anecdotes/miscellaneous,positive,3
It will be on my to do list the next visit to NYC.,anecdotes/miscellaneous,positive,3
I thanked my friend who recommended me this restaurant and will certainly recommend it to others.,anecdotes/miscellaneous,positive,3
It was a very nice surprise.,anecdotes/miscellaneous,positive,3
Once they ran out of Gnochi and made it for me from scratch!,anecdotes/miscellaneous,positive,3
I love this place.,anecdotes/miscellaneous,positive,3
Anyone who ever dined at a thai restaurant is in for a huge disappointment.,anecdotes/miscellaneous,negative,1
A Thai restaurant out of rice during dinner?,anecdotes/miscellaneous,negative,1
No you're going to go back because the food was good.,anecdotes/miscellaneous,positive,3
This is by far my favorite place in the neighborhood.,anecdotes/miscellaneous,positive,3
This is a true gem of the village.,anecdotes/miscellaneous,positive,3
I never had anything I didn't like here.,anecdotes/miscellaneous,positive,3
We do not need to go to a four-star restaurant anymore.,anecdotes/miscellaneous,neutral,2
"We try frequenting new restaurants all over the city, but any time that we  visit a restaurant other than Roth's we are always disappointed.",anecdotes/miscellaneous,neutral,2
Visited there while on vacation and reading the reviews.,anecdotes/miscellaneous,neutral,2
My family and I ate here last night for our annual Christmas dinner with the family members who would rather spend the holidays with friends out-of-town.,anecdotes/miscellaneous,neutral,2
We just ate at Kai and were disapointed.,anecdotes/miscellaneous,negative,1
Terrible experience.,anecdotes/miscellaneous,negative,1
"After reading the good reviews of this restaurant, I decided to give it a try with two friends.",anecdotes/miscellaneous,neutral,2
"With so many poor experiences to be had in the theater district, is truly an excellent find!",anecdotes/miscellaneous,positive,3
Have been dozens of times and never failed to enjoy the experience.,anecdotes/miscellaneous,positive,3
Went last Thursday.,anecdotes/miscellaneous,neutral,2
But that is highly forgivable.,anecdotes/miscellaneous,positive,3
Surprisingly nothing could be further from the truth.,anecdotes/miscellaneous,positive,3
My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.,anecdotes/miscellaneous,positive,3
"You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.",anecdotes/miscellaneous,positive,3
"Worth it for a special occasion, or any time!",anecdotes/miscellaneous,positive,3
"My husband and I ate here after reading reviews here as well as hobokeni.com,",anecdotes/miscellaneous,neutral,2
great experience overall.,anecdotes/miscellaneous,positive,3
"If you like Sakagura but you feel it's too much, you'd better try Yokocho.",anecdotes/miscellaneous,neutral,2
This restaurant used to be pretty decent.,anecdotes/miscellaneous,negative,1
We happened upon this place purely by accident and were pleased with the results.,anecdotes/miscellaneous,positive,3
"Again, if you are in this neighborhood - by all means, come here.",anecdotes/miscellaneous,positive,3
"After hearing a lot of great things about the restaurant, and passing by it on a daily basis, we decided to try.",anecdotes/miscellaneous,neutral,2
I live in the neighborhood and my friends meet me down here not only for the bar scene but also the promise of The Pizza Place at 3am.,anecdotes/miscellaneous,positive,3
"So, again, give it a try.",anecdotes/miscellaneous,positive,3
"We were worried we would have trouble getting in, but somehow managed to have a short wait.",anecdotes/miscellaneous,positive,3
I have eaten a lot of pizza here.,anecdotes/miscellaneous,neutral,2
"You order from a menu, so you leave feeling like you missed the full experience.",anecdotes/miscellaneous,negative,1
"In any event, this is a place I'll be sure to stop by again when I'm in this part of town.",anecdotes/miscellaneous,positive,3
"This is definitely a place that provides the best experience, though, to both A-listers and people walking in off the street.",anecdotes/miscellaneous,positive,3
We arrived on time for our reservation and seated promptly.The,anecdotes/miscellaneous,neutral,2
"I am so coming back here again, as much as I can.",anecdotes/miscellaneous,positive,3
And that's no mean feat...,anecdotes/miscellaneous,neutral,2
Can't wait wait for my next visit.,anecdotes/miscellaneous,positive,3
Katz's deli is a great NY experience.,anecdotes/miscellaneous,positive,3
One of my favorite restaurants in the neighborhood.,anecdotes/miscellaneous,positive,3
We could only get through an appetizer and cheese fondue.,anecdotes/miscellaneous,neutral,2
"In the evening, this place attracted a well dressed, with it, NY crowd.",anecdotes/miscellaneous,neutral,2
Not what I wanted to hear.,anecdotes/miscellaneous,negative,1
Will give it another chance before I write it off.,anecdotes/miscellaneous,neutral,2
They are opening two more places as i saw a flyer there one in Yonkers which is a restraunt and banquet hall and another one in parsipanny new jersey.,anecdotes/miscellaneous,neutral,2
I absolutely Loved this place.,anecdotes/miscellaneous,positive,3
I went to DF for Valentines Day dinner.,anecdotes/miscellaneous,neutral,2
The one on the east side is much better than the one on the west side.,anecdotes/miscellaneous,neutral,2
Will absolutely visit again.,anecdotes/miscellaneous,positive,3
I'll be back soon.,anecdotes/miscellaneous,positive,3
I have been urged by friends for months to check out the mermaid inn.,anecdotes/miscellaneous,neutral,2
My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,anecdotes/miscellaneous,neutral,2
On a hot day it was fabulous to stop in and enjoy lunch.,anecdotes/miscellaneous,positive,3
Overall I would recommend it and go back again.,anecdotes/miscellaneous,positive,3
Would definitely go back again.,anecdotes/miscellaneous,positive,3
We were in search of food and stumbled on this block of Indian restaurants on East Sixth Street.,anecdotes/miscellaneous,neutral,2
My boyfriend and I went there to celebrate my birthday the other night and all I can say is that it was magnificent.,anecdotes/miscellaneous,positive,3
Very different than regular dimsum places.,anecdotes/miscellaneous,neutral,2
I take all my NYC guests to VT's.,anecdotes/miscellaneous,positive,3
"I will definetely go back again and again, that's for sure!!!",anecdotes/miscellaneous,positive,3
Heartland Brewery is a great way to start or finish your day.,anecdotes/miscellaneous,positive,3
I live a block away and go to Patsy's frequently.,anecdotes/miscellaneous,neutral,2
Gigino's in Wagner Park is so enjoyable.,anecdotes/miscellaneous,positive,3
If I wanted to deal with a crappy scene and annoying customers I'd go out in Manhattan.,anecdotes/miscellaneous,negative,1
"If you live in Upper Manhattan, Siam Square is THE place for Thia food.",anecdotes/miscellaneous,positive,3
Others have to go to other restaurants and feel sad until they're eaten.,anecdotes/miscellaneous,neutral,2
So my husband made up an excuse so we can leave.,anecdotes/miscellaneous,negative,1
"When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant.",anecdotes/miscellaneous,neutral,2
"Having discovered Ping's on the internet, we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in.",anecdotes/miscellaneous,neutral,2
There was a small group of us looking somewhere to eat kinda late on a weeknight and we ended up at Pastis.,anecdotes/miscellaneous,neutral,2
A real dissapointment.,anecdotes/miscellaneous,negative,1
I just do not understand what the fuss is all about.,anecdotes/miscellaneous,negative,1
My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,anecdotes/miscellaneous,positive,3
I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.,anecdotes/miscellaneous,positive,3
Check it out,anecdotes/miscellaneous,positive,3
I was very disappointed with this restaurant.,anecdotes/miscellaneous,negative,1
I have been to Mary's many times and I like it.,anecdotes/miscellaneous,positive,3
Once for dinner and once for brunch.,anecdotes/miscellaneous,neutral,2
We had a girls' night dinner here for restaurant week.,anecdotes/miscellaneous,neutral,2
I went to Amma after a friend recommended it.,anecdotes/miscellaneous,neutral,2
(Besides that there should be more restaurants like it around the city).,anecdotes/miscellaneous,positive,3
We got a little tipsy from the sake but isn't that what Saturday nights with the girlfriends are all about?,anecdotes/miscellaneous,neutral,2
Were meeting up with some friends for a drink at Lafayette 161 and happened to walk by Thai Angel famished.,anecdotes/miscellaneous,neutral,2
My fiance took me to Scopa last week for my birthday and I couldn't believe the food.,anecdotes/miscellaneous,neutral,2
All pretty good.,anecdotes/miscellaneous,positive,3
"I went to pams with my girlfriend, and i love it.",anecdotes/miscellaneous,positive,3
"To speak of the Park Side, words can not describe.",anecdotes/miscellaneous,neutral,2
"On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT.",anecdotes/miscellaneous,positive,3
Dinner took almost 4 hours without any lag time.,anecdotes/miscellaneous,negative,1
"If you're in town, it's worth searching for another place.",anecdotes/miscellaneous,negative,1
I'm glad I was introduced to this place and this is a rare gem in NY.,anecdotes/miscellaneous,positive,3
So eat fast and order a lot.,anecdotes/miscellaneous,neutral,2
"Going to Ballato's is like coming home and eating in my own kitchen, an absolute delight!",anecdotes/miscellaneous,positive,3
We go often.,anecdotes/miscellaneous,neutral,2
"I have eaten at Saul, many times, the food is always consistently, outrageously good.",anecdotes/miscellaneous,neutral,2
"Yeah, it's that good.",anecdotes/miscellaneous,positive,3
I highly recommend it.,anecdotes/miscellaneous,positive,3
moral stay away.,anecdotes/miscellaneous,negative,1
I cannot recommend OG more highly if I tried - check it out for yourself.,anecdotes/miscellaneous,positive,3
"David, Daytona Beach, FL",anecdotes/miscellaneous,neutral,2
Love YUKA.,anecdotes/miscellaneous,positive,3
We would like to thank Marcelo and Grace for a wonderful dining experience!!!,anecdotes/miscellaneous,positive,3
"This is the Cheers of New York, whether you've ever been there or not.",anecdotes/miscellaneous,neutral,2
I recommend getting a reservation even though we saw people seated without one.,anecdotes/miscellaneous,neutral,2
"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",anecdotes/miscellaneous,negative,1
I will be returning.,anecdotes/miscellaneous,positive,3
I was at Rao's last Wed.,anecdotes/miscellaneous,neutral,2
Rosario's is without a doubt one of the greatest pizzerias in existence.,anecdotes/miscellaneous,positive,3
I think locals rate this place so high.,anecdotes/miscellaneous,neutral,2
"If just to drop in, quickly stuff yourself and jet out -- to keep their turn-over.",anecdotes/miscellaneous,negative,1
Please save yourself the frustration.,anecdotes/miscellaneous,negative,1
For sure i will keep coming back because i feel really this restaurant deserves.,anecdotes/miscellaneous,positive,3
"From the street it looks very hidden, and is actually an old warehouse.",anecdotes/miscellaneous,neutral,2
My Girlfriend and I stumbled onto this hopping place the other night and had a great time!,anecdotes/miscellaneous,positive,3
"I took my girlfriend there for her birthday last night and we had a relaxing, really good meal.",anecdotes/miscellaneous,positive,3
"Overall, I'm still impressed that the place even exists and the prices are quite decent but then again, its Chinatown.",anecdotes/miscellaneous,neutral,2
Amazing!,anecdotes/miscellaneous,positive,3
"It's really a takeaway place, I wouldn't sit if I could take it home.",anecdotes/miscellaneous,neutral,2
I would not recommend this place to anyone.,anecdotes/miscellaneous,negative,1
SO SO SO SO SO good!,anecdotes/miscellaneous,positive,3
I had a grat time at Jekyll and Hyde!,anecdotes/miscellaneous,positive,3
I'm amazed we haven't been kicked out of this place yet.,anecdotes/miscellaneous,neutral,2
for Meetball Night.,anecdotes/miscellaneous,neutral,2
I went with my fiance on a Tuesday evening.,anecdotes/miscellaneous,neutral,2
Bravissimo !!,anecdotes/miscellaneous,positive,3
I don't know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer.,anecdotes/miscellaneous,negative,1
After really enjoying ourselves at the bar we sat down at a table and had dinner.,anecdotes/miscellaneous,positive,3
A little pricey but it really hits the spot on a Sunday morning!,anecdotes/miscellaneous,positive,3
I went to Ruby Foos for my birthday and enjoyed our experience there.,anecdotes/miscellaneous,positive,3
"That said, I thought Scalini Fedeli was one of the best dining experiences I've EVER had.",anecdotes/miscellaneous,positive,3
At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.,anecdotes/miscellaneous,neutral,2
Keep up the good work guys!,anecdotes/miscellaneous,positive,3
THE MOST FUN RESTAURANT I HAVE EVER BEEN TOO!,anecdotes/miscellaneous,positive,3
This quiet dark asian bistro is well worth the trip.,anecdotes/miscellaneous,positive,3
I suspect this restaurant is what Rao's would be if it hadn't turned exclusive.,anecdotes/miscellaneous,neutral,2
Worth a visit.,anecdotes/miscellaneous,positive,3
We always get a sampling of appetizers and share.,anecdotes/miscellaneous,neutral,2
Buon appetito!,anecdotes/miscellaneous,positive,3
So all I'm trying to say is this restaurant is by far the best thai food restaurant I've ever been to.,anecdotes/miscellaneous,positive,3
For Park avenue I expected so much more.,anecdotes/miscellaneous,negative,1
"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",anecdotes/miscellaneous,negative,1
"As a Japanese native, I've lived in the Tristate area for over 8 years, but I was just so amazed at this place.",anecdotes/miscellaneous,positive,3
We weren't!,anecdotes/miscellaneous,neutral,2
Bleecker St Pizza is the best!,anecdotes/miscellaneous,positive,3
I have been twice to this restaurant.,anecdotes/miscellaneous,neutral,2
Definitely a once a year treat that I look forward to around the holidays!,anecdotes/miscellaneous,positive,3
Went with mommy (the only person who could afford taking me here).,anecdotes/miscellaneous,neutral,2
I went to Ruby Foo's after work with a group of 6.,anecdotes/miscellaneous,neutral,2
This is probably one of my new favorite places.,anecdotes/miscellaneous,positive,3
The space is nice but when we order our drink we were in for a surprise.,anecdotes/miscellaneous,neutral,2
Definitely a neighborhood favorite.,anecdotes/miscellaneous,positive,3
Our first time in New York and we had to try a New York Bagel.,anecdotes/miscellaneous,neutral,2
GO HERE.,anecdotes/miscellaneous,positive,3
This restaurant is a wonderful place to go many times and it is reasonably priced.,anecdotes/miscellaneous,positive,3
We ate at this Thai place following the reviews but very unhappy with the foods.,anecdotes/miscellaneous,negative,1
You cannot go wrong with this place.,anecdotes/miscellaneous,positive,3
A great choice at any cost and a great deal.,anecdotes/miscellaneous,positive,3
Don't be fooled by crowds of people.,anecdotes/miscellaneous,negative,1
I would highly recommend this place!,anecdotes/miscellaneous,positive,3
Its located in greenewich village.,anecdotes/miscellaneous,neutral,2
"go to any corned indian restaurant, and the little india strip along east 6 st rules supreme!",anecdotes/miscellaneous,positive,3
"believe us, we've been eating sushi for over 15 yrs.",anecdotes/miscellaneous,neutral,2
"Oh right, I should probably say something nice.",anecdotes/miscellaneous,neutral,2
I grew up on these bagels.,anecdotes/miscellaneous,positive,3
This is my first time writing a review for a restaurant because the food and service was excellent.,anecdotes/miscellaneous,positive,3
We'd go back again,anecdotes/miscellaneous,positive,3
Chance is a joke.,anecdotes/miscellaneous,negative,1
I recommend this place to everyone who asks me where to go for a good meal.,anecdotes/miscellaneous,positive,3
wont come back again for sure!,anecdotes/miscellaneous,negative,1
We were not dissappointed in the least bit by this little gem.,anecdotes/miscellaneous,positive,3
I love this place!,anecdotes/miscellaneous,positive,3
"In any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back.",anecdotes/miscellaneous,positive,3
"I had a late dinner at Lucky Stike, a great name for a joint if ever I saw one.",anecdotes/miscellaneous,neutral,2
A bit breezy up there on the mezzanine from the wind coming from the tracks.,anecdotes/miscellaneous,neutral,2
you guys rock.,anecdotes/miscellaneous,positive,3
We had a good time.,anecdotes/miscellaneous,positive,3
"When I called this morning, I didn't think I would be able to get in at 12, but I was able to get in, along with four other guests.",anecdotes/miscellaneous,neutral,2
but overall i give it a 10,anecdotes/miscellaneous,positive,3
"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.",anecdotes/miscellaneous,neutral,2
it is not consistent.,anecdotes/miscellaneous,negative,1
They also do a great job for restaurant week.,anecdotes/miscellaneous,positive,3
"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!",anecdotes/miscellaneous,positive,3
Every waitress and customer who passed by me bumped into my chair.,anecdotes/miscellaneous,negative,1
"The eggplant parmesan is also great, and my friend who grew up in Manhattan claims that no one serves a better baked ziti with meatsauce.",anecdotes/miscellaneous,positive,3
This lovely French-Asian fusion restaurant stands out amongst other great restaurants on Smith Street.,anecdotes/miscellaneous,positive,3
if your into thai..you cannot miss this great restaurant.,anecdotes/miscellaneous,positive,3
I loved it and will be back soon.,anecdotes/miscellaneous,positive,3
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,anecdotes/miscellaneous,neutral,2
I recently tried Suan and I thought that it was great.,anecdotes/miscellaneous,positive,3
I can't wait to go back.,anecdotes/miscellaneous,positive,3
I absolutely love this place!!!,anecdotes/miscellaneous,positive,3
It is simply amazing.,anecdotes/miscellaneous,positive,3
All I can say is WOW!,anecdotes/miscellaneous,positive,3
"You can also special order any kind of dumpling,etc.",anecdotes/miscellaneous,positive,3
"Go there on an empty stomach and leave feeling like a baby Veal Calf(ok bad joke), but you will see.",anecdotes/miscellaneous,positive,3
I think that it is absolutely brilliant and well runned business operation.,anecdotes/miscellaneous,positive,3
Big thumbs up!,anecdotes/miscellaneous,positive,3
My boyfriend and I recently had an early dinner at Artisanal and was satisfied with our experience.,anecdotes/miscellaneous,positive,3
"(or sister, in my case!).",anecdotes/miscellaneous,neutral,2
IT WAS HORRIBLE.,anecdotes/miscellaneous,negative,1
...and that's saying a lot.,anecdotes/miscellaneous,neutral,2
Highly Highly Highly recommended!,anecdotes/miscellaneous,positive,3
Just don't do it.,anecdotes/miscellaneous,negative,1
"I don't know about you guys, but when I go somewhere to eat I go for the food not for the atmosphere.",anecdotes/miscellaneous,neutral,2
Try it side by side and there's no comparison.,anecdotes/miscellaneous,positive,3
Never again!,anecdotes/miscellaneous,negative,1
"We've only eaten in the restaurant once, but we have ordered many times for dinner.",anecdotes/miscellaneous,neutral,2
"by dinner time, they turn it around and mount a huge comeback!!",anecdotes/miscellaneous,positive,3
I was pretty much full after our fondue appetizer.,anecdotes/miscellaneous,positive,3
My boyfriend and I have been to The Minnow four times now and we have consistently been impressed.,anecdotes/miscellaneous,positive,3
Definitely not a restaurant to skip!,anecdotes/miscellaneous,positive,3
"Not someplace I would seek to try out but if I am in the area again, I will certainly stop by.",anecdotes/miscellaneous,neutral,2
Tell them Herky sent you and get a free confused look from the waiter.,anecdotes/miscellaneous,neutral,2
"Searching to get out from the cold, freezing weather, we went into what we thought was a deli.",anecdotes/miscellaneous,negative,1
"In fact, while leaving the place we saw two people looking at the menu, and I couldn't help telling them that the food was horrible.",anecdotes/miscellaneous,negative,1
I go twice a month!,anecdotes/miscellaneous,neutral,2
"I have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups.",anecdotes/miscellaneous,positive,3
"To celebrate a birthday, three of us went to Mare anticipating great food.",anecdotes/miscellaneous,neutral,2
"If you like the food and the value you get from some of Chinatown restaurants, this is not the place for you.",anecdotes/miscellaneous,negative,1
"At 6:30, we were the third party there.",anecdotes/miscellaneous,neutral,2
"Our son loves pizza and we have a certified Neapolitan pizzaria in our home city (Seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.",anecdotes/miscellaneous,positive,3
We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.,anecdotes/miscellaneous,positive,3
"Ok, for all of us growing up in the Village of NYC, we have spoiled by a plethora of restaurants, most of which stay open very late.",anecdotes/miscellaneous,neutral,2
But I just would like to say I read the reviews people left and thats why I checked it out.,anecdotes/miscellaneous,neutral,2
You will find yourself returning quite often.,anecdotes/miscellaneous,positive,3
This was one of the BEST restaurants I've ever been to.,anecdotes/miscellaneous,positive,3
"But WARNING: to all those that use this site be weary, be very weary of recommendations.",anecdotes/miscellaneous,negative,1
Good luck getting a table.,anecdotes/miscellaneous,negative,1
I'm not sure why these other reviewers are whining so much.,anecdotes/miscellaneous,neutral,2
Wouldn't recomend it for dinner!,anecdotes/miscellaneous,negative,1
On a monthly basis my friends and I get together and have a girls night out.,anecdotes/miscellaneous,neutral,2
Nice Family owned traditional restaurant.,anecdotes/miscellaneous,positive,3
Just went here for my girlfriends 23rd bday.,anecdotes/miscellaneous,neutral,2
I have been to spice three times- twice during lunch and once at dinner.,anecdotes/miscellaneous,neutral,2
"Went there last night for 2 year anniversery, and wasn't all that impressed.",anecdotes/miscellaneous,negative,1
Was surprisingly disappointed.,anecdotes/miscellaneous,negative,1
I've been eating at Taj Mahal for over twenty years and have found them to be the most excellent of the Indian eateries on this block of Indian restaurants.,anecdotes/miscellaneous,positive,3
Went there for an office lunch.,anecdotes/miscellaneous,neutral,2
"All in all, I don't see how you can go wrong.",anecdotes/miscellaneous,positive,3
Faan's got a great concept but a little rough on the delivery.,anecdotes/miscellaneous,positive,3
But they do.,anecdotes/miscellaneous,neutral,2
Do yourself a favor and walk the extra avenue from joe's to eat here.,anecdotes/miscellaneous,positive,3
We were fast to order the appetizer platter since we were very hungry.,anecdotes/miscellaneous,neutral,2
Maybe tomorrow ;-),anecdotes/miscellaneous,neutral,2
I have been to Roth's twice and both times were very disappointing.,anecdotes/miscellaneous,negative,1
When we were finally seated our waitress came by twice-1 for our order and 2-for our check.,anecdotes/miscellaneous,negative,1
This is the kind of place you'd like to take all your friends to and still keep a secret.,anecdotes/miscellaneous,positive,3
We had a great time at the Jekyll and hyde Pub last night.,anecdotes/miscellaneous,positive,3
We will come back!!!,anecdotes/miscellaneous,positive,3
I hate this.,anecdotes/miscellaneous,negative,1
I am French and I really felt like home!!!,anecdotes/miscellaneous,positive,3
"If you are the type of person who likes being scared and entertained, this is a great place to go and eat.",anecdotes/miscellaneous,positive,3
would have rather tried terrace in the sky or water club for that price,anecdotes/miscellaneous,neutral,2
My six year old loved it.,anecdotes/miscellaneous,positive,3
Everything about this restaurant was special.,anecdotes/miscellaneous,positive,3
"Not only would I not recommend Jimmy's restaurants to friends, I would strongly suggest they go anywhere but.",anecdotes/miscellaneous,negative,1
